,Symbol,ShortName,SocialCreditCode,CustomerFlag,full_name,customer_code
3793,002275,桂林三金,91450300198888809P,1,桂林三金药业股份有限公司,b'MzUxMTQ1MjcxOQ=='
3794,002875,安奈儿,91440300732059841W,1,深圳市安奈儿股份有限公司,b'NTEwMzM1OTQyNg=='
3795,002875,安奈儿,91440300732059841W,1,深圳市安奈儿股份有限公司,b'MzUxMTQ1MzQ3NQ=='
3796,002774,快意电梯,91441900708017879M,1,快意电梯股份有限公司,b'MzUxMTQ1MzcyNQ=='
3797,002774,快意电梯,91441900708017879M,1,快意电梯股份有限公司,b'Mzk1MDI5MjQ5OQ=='
3798,002774,快意电梯,91441900708017879M,1,快意电梯股份有限公司,b'NzkxMTQ5NjEzMg=='
3799,002774,快意电梯,91441900708017879M,1,快意电梯股份有限公司,b'NDMxMTg4NzgyNQ=='
3800,300659,中孚信息,913700007357889006,1,中孚信息股份有限公司,b'MzUxMTQ1MzczNA=='
3801,300659,中孚信息,913700007357889006,1,中孚信息股份有限公司,b'NTkxNTU5MzQyOQ=='
3802,300254,仟源医药,91140200770127753X,1,山西仟源医药集团股份有限公司,b'MzUyMDE1MTE1NQ=='
3803,600348,阳泉煤业,9114000071599263XM,1,阳泉煤业(集团)股份有限公司,b'MzUzMDEyODc2Nw=='
3804,600348,阳泉煤业,9114000071599263XM,1,阳泉煤业（集团）股份有限公司,b'MzUzMDEyODg3OA=='
3805,600348,阳泉煤业,9114000071599263XM,1,阳泉煤业(集团)股份有限公司,b'MzUzMDAxNzI0NA=='
3806,601699,潞安环能,91140000729666771H,1,山西潞安环保能源开发股份有限公司,b'MzU1MDE4OTk3NQ=='
3807,600740,山西焦化,91140000113273064E,1,山西焦化股份有限公司,b'MzU3MDE4NTE2MA=='
3808,600740,山西焦化,91140000113273064E,1,山西焦化股份有限公司,b'MzU3MDE4NTE1OA=='
3809,600740,山西焦化,91140000113273064E,1,山西焦化股份有限公司,b'MzU3MDE4NTExOQ=='
3810,000737,南风化工,91140000113638887N,1,南风化工集团股份有限公司,b'MzU5MDA5NDQ2Mg=='
3811,002202,金风科技,91650000299937622W,1,新疆金风科技股份有限公司,b'NTE1MDUzNTcyOQ=='
3812,002202,金风科技,91650000299937622W,1,新疆金风科技股份有限公司,b'MzU5MDIyMTM2NA=='
3813,002202,金风科技,91650000299937622W,1,新疆金风科技股份有限公司,b'NTEzMzA2MDQzMg=='
3814,002202,金风科技,91650000299937622W,1,新疆金风科技股份有限公司,b'OTUzMDAzMTA3MQ=='
3815,002202,金风科技,91650000299937622W,1,新彊金风科技股份有限公司,b'OTEyMDE4OTcyMQ=='
3816,002202,金风科技,91650000299937622W,1,新疆金风科技股份有限公司,b'MzU5MDIyMTM2MA=='
3817,300259,新天科技,914101007241256186,1,新天科技股份有限公司,b'MzcxMjY2MTcwMQ=='
3818,603508,思维列控,9141010070677725XH,1,河南思维自动化设备股份有限公司,b'MzcxMjE1Nzc5MA=='
3819,603508,思维列控,9141010070677725XH,1,河南思维自动化设备股份有限公司,b'MzcxMjY1Nzk1MQ=='
3820,300007,汉威科技,914101007067858314,1,汉威科技集团股份有限公司,b'MzcxMjY2MDQ3Nw=='
3821,601717,郑煤机,91410100170033534A,1,郑州煤矿机械集团股份有限公司,b'MzcxMjA5MzE2OQ=='
3822,000895,双汇发展,9141000070678701XL,1,河南双汇投资发展股份有限公司,b'MzcxMjExNzg2Nw=='
3823,000895,双汇发展,9141000070678701XL,1,河南双汇投资发展股份有限公司,b'Mzk1MDE3MDE0Nw=='
3824,300064,豫金刚石,91410100769490897P,1,郑州华晶金刚石股份有限公司,b'MzcxMjM5NTkzNA=='
3825,300064,豫金刚石,91410100769490897P,1,郑州华晶金刚石股份有限公司,b'MzcxMjY2Nzc4Ng=='
3826,600595,中孚实业,91410000170002324A,1,河南中孚实业股份有限公司,b'MzcxMjY1NjU3Mw=='
3827,600595,中孚实业,91410000170002324A,1,河南中孚实业股份有限公司,b'MzcxMjY2MDQyOA=='
3828,002046,轴研科技,91410000733861107G,1,洛阳轴研科技股份有限公司,b'Mzc5MjUyNDAzMw=='
3829,002046,轴研科技,91410000733861107G,1,洛阳轴研科技股份有限公司,b'Mzc5MjU3NTg0Nw=='
3830,002046,轴研科技,91410000733861107G,1,洛阳轴研科技股份有限公司,b'MzcxMjY2OTM0MA=='
3831,002046,轴研科技,91410000733861107G,1,洛阳轴研科技股份有限公司,b'Mzc5MjQ3NTUxMw=='
3832,002046,轴研科技,91410000733861107G,1,洛阳轴研科技股份有限公司,b'Mzc5MjUyMzI3OA=='
3833,002046,轴研科技,91410000733861107G,1,洛阳轴研科技股份有限公司,b'Mzc5MjU3Nzg1Nw=='
3834,002046,轴研科技,91410000733861107G,1,洛阳轴研科技股份有限公司,b'Mzc5MjMyMTYyMQ=='
3835,002046,轴研科技,91410000733861107G,1,洛阳轴研科技股份有限公司,b'MzcxMjY1NjYzMw=='
3836,300732,设研院,91410100706774868X,1,河南省交通规划设计研究院股份有限公司,b'MzcxMjY1NjY2Ng=='
3837,002412,汉森制药,91430900MA4L101B51,1,湖南汉森制药股份有限公司,b'MzcxMjY1NjgwOA=='
3838,002132,恒星科技,91410000757149560W,1,河南恒星科技股份有限公司,b'MzcxMjY1NzA4Ng=='
3839,000925,众合科技,91330000712562466B,1,浙江众合科技股份有限公司,b'MzcxMjY1Nzg4Mw=='
3840,002601,龙蟒佰利,91410800173472241R,1,龙蟒佰利联集团股份有限公司,b'MzcxMjY2MjYxNg=='
3841,002601,龙蟒佰利,91410800173472241R,1,龙蟒佰利联集团股份有限公司,b'MzkxMDI0MjQxNA=='
3842,300124,汇川技术,914403007488656882,1,深圳市汇川技术股份有限公司,b'MzcxMjY2Mjc4Mg=='
3843,300124,汇川技术,914403007488656882,1,深圳市汇川技术股份有限公司,b'NTEwMzM2MTU2OA=='
3844,300124,汇川技术,914403007488656882,1,深圳市汇川技术股份有限公司,b'NTMxMzQ5ODAyMA=='
3845,300124,汇川技术,914403007488656882,1,深圳市汇川技术股份有限公司,b'NzU1MzgzOTU4MQ=='
3846,300124,汇川技术,914403007488656882,1,深圳市汇川技术股份有限公司,b'NTc0NDAzNzkwOA=='
3847,603843,正平股份,91630000226882472D,1,正平路桥建设股份有限公司,b'MzcxMjY2MzcxNw=='
3848,603843,正平股份,91630000226882472D,1,正平路桥建设股份有限公司,b'OTcxMDA0NTIwNQ=='
3849,603367,辰欣药业,91370800706117999P,1,辰欣药业股份有限公司,b'MzcxMjY2NTM5NQ=='
3850,603367,辰欣药业,91370800706117999P,1,辰欣药业股份有限公司,b'NTM3MDQ3NzQzNw=='
3851,603367,辰欣药业,91370800706117999P,1,辰欣药业股份有限公司,b'NTM3MDQ3ODI3OQ=='
3852,603367,辰欣药业,91370800706117999P,1,辰欣药业股份有限公司,b'NTM3MDMxMzMyMQ=='
3853,601375,中原证券,91410000744078476K,1,中原证券股份有限公司,b'MzcxMjY2NTY2NA=='
3854,601677,明泰铝业,91410181170508042W,1,河南明泰铝业股份有限公司,b'MzcxMjY2NjQ5NQ=='
3855,000949,新乡化纤,914100001700014285,1,新乡化纤股份有限公司,b'MzczMDUxODQ2Mw=='
3856,600172,黄河旋风,914100007067887335,1,河南黄河旋风股份有限公司,b'Mzc0MDM5MjcyMQ=='
3857,600172,黄河旋风,914100007067887335,1,河南黄河旋风股份有限公司,b'Mzc0MDIzMjc4Nw=='
3858,600172,黄河旋风,914100007067887335,1,河南黄河旋风股份有限公司,b'Mzc0MDIwNDI3Mw=='
3859,600172,黄河旋风,914100007067887335,1,河南黄河旋风股份有限公司,b'Mzc0MDI0Mzc0NQ=='
3860,600172,黄河旋风,914100007067887335,1,河南黄河旋风股份有限公司,b'Mzc0MDM5Mjk0Ng=='
3861,600172,黄河旋风,914100007067887335,1,河南黄河旋风股份有限公司,b'Mzc0MDI0MjAwMQ=='
3862,600172,黄河旋风,914100007067887335,1,河南黄河旋风股份有限公司,b'Mzc0MDM5MjM2MA=='
3863,600172,黄河旋风,914100007067887335,1,河南黄河旋风股份有限公司,b'Mzc0MDM5MTM3NA=='
3864,600172,黄河旋风,914100007067887335,1,河南黄河旋风股份有限公司,b'NTExMTY3OTYwMw=='
3865,600439,瑞贝卡,914100007126502129,1,河南瑞贝卡发制品股份有限公司,b'Mzc0MDM5MTI5MQ=='
3866,002358,森源电气,914110007270019876,1,河南森源电气股份有限公司,b'Mzc0MDM5MjI4NA=='
3867,002358,森源电气,914110007270019876,1,河南森源电气股份有限公司,b'Mzc0MDM5MjE2NQ=='
3868,002358,森源电气,914110007270019876,1,河南森源电气股份有限公司,b'Mzc0MDM5MzIwNA=='
3869,002406,远东传动,91411000719145489Q,1,许昌远东传动轴股份有限公司,b'Mzc0MDM5MjI5Mw=='
3870,600810,神马股份,91410000169972489Q,1,尼龙中间体外货部,b'Mzc1MDM0OTYwNg=='
3871,600810,神马股份,91410000169972489Q,1,神马实业股份有限公司物流部,b'Mzc1MDM0OTYwMQ=='
3872,600810,神马股份,91410000169972489Q,1,神马实业股份有限公司工程塑料部,b'Mzc1MDM0OTYwNw=='
3873,600810,神马股份,91410000169972489Q,1,神马实业股份有限公司纤维一部,b'Mzc1MDM0OTYwMw=='
3874,600810,神马股份,91410000169972489Q,1,神马实业股份有限公司采购部,b'Mzc1MDM0OTYwMg=='
3875,600810,神马股份,91410000169972489Q,1,神马实业股份有限公司纤维二部,b'Mzc1MDM0OTYwNA=='
3876,600810,神马股份,91410000169972489Q,1,神马实业股份有限公司综合部,b'Mzc1MDM0OTYwMA=='
3877,600810,神马股份,91410000169972489Q,1,神马实业股份有限公司,b'Mzc1MDM0ODU0OA=='
3878,600810,神马股份,91410000169972489Q,1,尼龙中间体部,b'Mzc1MDM0OTYwNQ=='
3879,600810,神马股份,91410000169972489Q,1,神马实业股份有限公司,b'Mzc1MDM0OTU4Mw=='
3880,002321,华英农业,91410000735505325T,1,河南华英农业发展股份有限公司,b'Mzc2MDEzMjcwMA=='
3881,300701,森霸股份,91410000776548858N,1,森霸传感科技股份有限公司,b'Mzc3MDQ3MzY0MA=='
3882,300701,森霸股份,91410000776548858N,1,南阳森霸光电股份有限公司,b'Mzc3MDQ3Mjc4Mw=='
3883,300701,森霸股份,91410000776548858N,1,森霸传感科技股份有限公司,b'NzU1NzcyNDA3Ng=='
3884,603737,三棵树,91350300751385327E,1,三棵树涂料股份有限公司,b'NTMyNDYxNDQ0MA=='
3885,603737,三棵树,91350300751385327E,1,三棵树涂料股份有限公司,b'NTkxMTk5OTUzNg=='
3886,002714,牧原股份,91410000706676846C,1,牧原食品股份有限公司,b'Mzc3MDQ3NDgzOA=='
3887,002179,中航光电,914100007457748527,1,中航光电科技股份有限公司,b'Mzc5MjcyMjU2OQ=='
3888,002179,中航光电,914100007457748527,1,中航光电科技股份有限公司,b'Mzc5MjcyMjU2OA=='
3889,002179,中航光电,914100007457748527,1,中航光电科技股份有限公司,b'Mzc5MjQxODY2NQ=='
3890,300263,隆华节能,91410300171444298M,1,隆华科技集团(洛阳)股份有限公司,b'Mzc5MjcyNDA4OQ=='
3891,300263,隆华节能,91410300171444298M,1,隆华科技集团(洛阳)股份有限公司,b'Mzc5MjU1NjE5OQ=='
3892,603993,洛阳钼业,91410000171080594J,1,洛阳栾川钼业集团股份有限公司,b'Mzc5MjcyMDY5MA=='
3893,603993,洛阳钼业,91410000171080594J,1,洛阳栾川钼业集团股份有限公司,b'Mzc5MjcyMTk0Ng=='
3894,603566,普莱柯,9141030074070138X6,1,普莱柯生物工程股份有限公司,b'Mzc5MjcyNDgyNw=='
3895,603566,普莱柯,9141030074070138X6,1,普莱柯生物工程股份有限公司,b'Mzc5MjcyMjM0MQ=='
3896,600469,风神股份,914100007126348530,1,风神轮胎股份有限公司,b'MzkxMDI2MzIwNw=='
3897,600531,豫光金铅,9141000071917196XY,1,河南豫光金铅股份有限公司,b'MzkxMDMwNDU0OQ=='
3898,600531,豫光金铅,9141000071917196XY,1,河南豫光金铅股份有限公司,b'MzkxMDQxNjEzNg=='
3899,002423,中原特钢,91410000169967858M,1,中原特钢股份有限公司,b'MzkxMDQxNTg1Ng=='
3900,002448,中原内配,91410800719183135K,1,中原内配集团股份有限公司,b'MzkxMDQxNTkxMw=='
3901,300437,清水源,914100001774787121,1,河南清水源科技股份有限公司,b'MzkxMDQxNjExOA=='
3902,300109,新开源,9141080074921334XW,1,博爱新开源医疗科技集团股份有限公司,b'MzkxMDQxNjI0MQ=='
3903,000952,广济药业,91420000707016110B,1,湖北广济药业股份有限公司,b'MzkxMDQxNjU3OQ=='
3904,600186,莲花健康,914100007067847325,1,莲花健康产业集团股份有限公司,b'Mzk0MDI3NTc2Mw=='
3905,600186,莲花健康,914100007067847325,1,莲花健康产业集团股份有限公司,b'Mzk0MDA3NDkyMw=='
3906,600186,莲花健康,914100007067847325,1,莲花健康产业集团股份有限公司,b'Mzk0MDE1NDg4Nw=='
3907,600069,银鸽投资,91410000170001516K,1,河南银鸽实业投资股份有限公司,b'Mzk1MDA1NDMwNA=='
3908,600069,银鸽投资,91410000170001516K,1,河南银鸽实业投资股份有限公司,b'Mzk1MDEzNDMyMQ=='
3909,300097,智云股份,91210200241267363B,1,大连智云自动化装备股份有限公司,b'NDExMzk5NzQ4Mw=='
3910,002069,獐子岛,91210200241261121A,1,獐子岛集团股份有限公司,b'NDExMzk5MDY4Ng=='
3911,002069,獐子岛,91210200241261121A,1,獐子岛集团股份有限公司,b'NDExMzk5NjYyNg=='
3912,603360,百傲化学,9121020075157569XU,1,大连百傲化学股份有限公司,b'NDExMzk5MzkwNw=='
3913,603360,百傲化学,9121020075157569XU,1,大连百傲化学股份有限公司,b'NDExMzQwNDI4NQ=='
3914,603360,百傲化学,9121020075157569XU,1,大连百傲化学股份有限公司,b'NDExMzYyMzI1Nw=='
3915,601137,博威合金,913302001445520238,1,宁波博威合金材料股份有限公司,b'NTc0NDYxNjUyMQ=='
3916,601137,博威合金,913302001445520238,1,宁波博威合金材料股份有限公司,b'NTEyNTg3MjQ2OA=='
3917,601137,博威合金,913302001445520238,1,宁波博威合金材料股份有限公司,b'NTc0NDU5ODA3Ng=='
3918,601137,博威合金,913302001445520238,1,宁波博威合金材料股份有限公司,b'NzY5MDAzMTMyNw=='
3919,601137,博威合金,913302001445520238,1,宁波博威合金材料股份有限公司,b'NDExMzQwNjkxMQ=='
3920,601880,大连港,91210200782451606Q,1,大连港股份有限公司,b'NDExMzg4MzM1MA=='
3921,600694,大商股份,91210200241268278D,1,大商股份有限公司,b'NDExMzk5MTYxMA=='
3922,600694,大商股份,91210200241268278D,1,大商股份有限公司,b'NDExMzk5NzI5OQ=='
3923,600694,大商股份,91210200241268278D,1,大商股份有限公司,b'NDExMzk5NDczOQ=='
3924,000881,中广核技,91210200241281202G,1,中广核核技术发展股份有限公司,b'NDExMzk5MjEyNQ=='
3925,300125,易世达,91210200782461759L,1,大连易世达新能源发展股份有限公司,b'NDExMzk5MjkyNg=='
3926,603315,福鞍股份,91210300761843408F,1,辽宁福鞍重工股份有限公司,b'NDEyNTI1NTc4MQ=='
3927,600303,曙光股份,91210600120109772C,1,辽宁曙光汽车集团股份有限公司,b'NDE1MDI5ODA0NQ=='
3928,600303,曙光股份,91210600120109772C,1,辽宁曙光汽车集团股份有限公司,b'NDE1MDE2MTcxOQ=='
3929,600303,曙光股份,91210600120109772C,1,辽宁曙光汽车集团股份有限公司,b'NDE1MDE3MzU2OQ=='
3930,002487,大金重工,91210900730802320F,1,辽宁大金重工股份有限公司,b'NDE4MDE2ODQ2OQ=='
3931,002487,大金重工,91210900730802320F,1,辽宁大金重工股份有限公司,b'NDE4MDE2ODcxNQ=='
3932,300405,科隆股份,91211000736720908R,1,辽宁科隆精细化工股份有限公司,b'NDE5MDIyNTEzMA=='
3933,600231,凌钢股份,9121130012320998XE,1,凌源钢铁股份有限公司,b'NDIxMDA0MjM1OA=='
3934,600231,凌钢股份,9121130012320998XE,1,凌源钢铁股份有限公司,b'NDIxMDAzMjkzMg=='
3935,600231,凌钢股份,9121130012320998XE,1,凌源钢铁股份有限公司,b'NDIxMDA0OTUzNQ=='
3936,000059,华锦股份,91211100279309506B,1,北方华锦化学工业股份有限公司,b'NDI3MDM3ODY1Mg=='
3937,000818,方大化工,91211400123728536M,1,方大锦化化工科技股份有限公司,b'NDI5MDIyNDMyNA=='
3938,000818,方大化工,91211400123728536M,1,航锦科技股份有限公司,b'NDI5MDIyNDY2OA=='
3939,000751,锌业股份,9121140012076702XL,1,葫芦岛锌业股份有限公司,b'NDI5MDIyNTU3Nw=='
3940,000751,锌业股份,9121140012076702XL,1,葫芦岛锌业股份有限公司,b'NDI5MDIyNDY4MA=='
3941,000751,锌业股份,9121140012076702XL,1,葫芦岛锌业股份有限公司,b'NDI5MDIyNDY3Mg=='
3942,600148,长春一东,912201017025287825,1,长春一东离合器股份有限公司,b'NDMxMjkyMTY0Ng=='
3943,002338,奥普光电,91220000729540909F,1,长春奥普光电技术股份有限公司,b'NDMxMjQyNjI4Nw=='
3944,002338,奥普光电,91220000729540909F,1,长春奥普光电技术股份有限公司,b'NDMxMjkyMzI1OA=='
3945,002178,延华智能,91310000734057153P,1,上海延华智能科技(集团)股份有限公司,b'NDMxMjUwNTg1Mw=='
3946,601929,吉视传媒,912201017270983287,1,吉视传媒股份有限公司,b'NDMxMjUxOTMyOQ=='
3947,600110,诺德股份,91220101124012433E,1,诺德投资股份有限公司,b'NDMxMjU1OTk0NQ=='
3948,603725,天安新材,914406007224411582,1,广东天安新材料股份有限公司,b'NDMxMjkyMTUwMw=='
3949,600215,长春经开,91220101124067880U,1,长春经开(集团)股份有限公司,b'NDMxMjkyMTg3OQ=='
3950,603559,中通国脉,91220000123925847D,1,中通国脉通信股份有限公司,b'NDM4MDE2ODAwMQ=='
3951,603559,中通国脉,91220000123925847D,1,中通国脉通信股份有限公司,b'NDMxMjkyMjMyMA=='
3952,603559,中通国脉,91220000123925847D,1,中通国脉通信股份有限公司,b'NDMzMDI0MjI5Mg=='
3953,603559,中通国脉,91220000123925847D,1,中通国脉通信股份有限公司,b'NDM4MDE2ODAwMg=='
3954,600360,华微电子,91220201717149339H,1,吉林华微电子股份有限公司,b'NTEzMzA1OTYxNQ=='
3955,600360,华微电子,91220201717149339H,1,吉林华微电子股份有限公司,b'NzU1MDA3ODMyMw=='
3956,000420,吉林化纤,91220201124496079Q,1,吉林化纤股份有限公司,b'NDMyMDMwNTIwMQ=='
3957,002566,益盛药业,91220501126870028U,1,吉林省集安益盛药业股份有限公司,b'NDM1MDE2MTU0Mg=='
3958,002501,利源精制,912204007325471408,1,吉林利源精制股份有限公司,b'NDM3MDAxMDk0Nw=='
3959,300040,九洲电气,91230100127600046K,1,哈尔滨九洲电气股份有限公司,b'NDUxMzAzODE2OQ=='
3960,600705,中航资本,912301001269708116,1,中航资本控股股份有限公司,b'NDUxMjAxNzk4Nw=='
3961,600202,哈空调,91230100127046743W,1,哈尔滨空调股份有限公司,b'NDUxMjYxNDM4MQ=='
3962,300639,凯普生物,91445100751054069P,1,广东凯普生物科技股份有限公司,b'NDUxMzUwNDYyMQ=='
3963,000985,大庆华科,91230600702847820X,1,大庆华科股份有限公司,b'NDU5MDEzMjQwMQ=='
3964,601011,宝泰隆,91230900749673100C,1,宝泰隆新材料股份有限公司,b'NDY0MDEzODAxNA=='
3965,601011,宝泰隆,91230900749673100C,1,宝泰隆新材料股份有限公司,b'NDY0MDEzODAxMw=='
3966,601011,宝泰隆,91230900749673100C,1,宝泰隆新材料股份有限公司,b'NDY0MDAxNjEyOQ=='
3967,002688,金河生物,91150000114368372K,1,金河生物科技股份有限公司,b'NDcxMDgxNDY1NQ=='
3968,002688,金河生物,91150000114368372K,1,金河生物科技股份有限公司,b'NDcxMDgxNjYwOA=='
3969,002688,金河生物,91150000114368372K,1,金河生物科技股份有限公司,b'NDcxMDAyNTY1Ng=='
3970,002688,金河生物,91150000114368372K,1,金河生物科技股份有限公司,b'NDcxMDgxNjYxMw=='
3971,600111,北方稀土,91150000701463622D,1,中国北方稀土(集团)高科技股份有限公司,b'NDcyMDQ3Mjk4Mw=='
3972,002594,比亚迪,91440300192317458F,1,比亚迪股份有限公司,b'NTMxMzQ5MzkwNw=='
3973,002594,比亚迪,91440300192317458F,1,比亚迪股份有限公司,b'NDc0MDA0NjM2Mw=='
3974,002594,比亚迪,91440300192317458F,1,比亚迪股份有限公司,b'NzU1MTk4MDEyMA=='
3975,002594,比亚迪,91440300192317458F,1,比亚迪股份有限公司,b'NTMxMzExMTk3Mg=='
3976,002594,比亚迪,91440300192317458F,1,比亚迪股份有限公司,b'NzU1MDk0NzYwMA=='
3977,600328,兰太实业,91152900701463809K,1,内蒙古兰太实业股份有限公司,b'NDczMDAxNTYzOQ=='
3978,600988,赤峰黄金,91150000708204391F,1,赤峰吉隆黄金矿业股份有限公司,b'NDc2MDIyNjIxNg=='
3979,601216,君正集团,9115030074389683XQ,1,内蒙古君正能源化工集团股份有限公司,b'NDc3MDE5NDQ4Mg=='
3980,300355,蒙草生态,91150000720133450X,1,内蒙古蒙草生态环境(集团)股份有限公司,b'NDc4MDE0OTAwMA=='
3981,300355,蒙草生态,91150000720133450X,1,内蒙古蒙草生态环境(集团)股份有限公司,b'NDgyMDEyNTQxMw=='
3982,300355,蒙草生态,91150000720133450X,1,内蒙古蒙草生态环境(集团)股份有限公司,b'NDc4MDE0OTI4Mw=='
3983,300355,蒙草生态,91150000720133450X,1,内蒙古蒙草生态环境(集团)股份有限公司,b'NDc5MDEzMDM3Mg=='
3984,603416,信捷电气,91320200674440635K,1,无锡信捷电气股份有限公司,b'NTEwMzE5NjA2Ng=='
3985,603416,信捷电气,91320200674440635K,1,无锡信捷电气股份有限公司,b'NTEwMzM1ODMwMA=='
3986,000581,威孚高科,91320200250456967N,1,无锡威孚高科技集团股份有限公司,b'NTEyNTg4MDQ1OQ=='
3987,000581,威孚高科,91320200250456967N,1,无锡威孚高科技集团股份有限公司,b'NTEwMzM0OTg4Nw=='
3988,000581,威孚高科,91320200250456967N,1,无锡威孚高科技集团股份有限公司,b'NTEwMzM2ODIyMQ=='
3989,002009,天奇股份,91320200240507994H,1,天奇自动化工程股份有限公司,b'NTYyMDEzNTg1Mg=='
3990,002692,睿康股份,913202007265601380,1,远程电缆股份有限公司,b'NTEwMzM1MTQ1OA=='
3991,300320,海达股份,913202007168331397,1,江阴海达橡塑股份有限公司,b'NzY5MDA0NzA2MA=='
3992,002334,英威腾,914403007362836219,1,深圳市英威腾电气股份有限公司,b'NzU1MTI4NjMxNA=='
3993,002334,英威腾,914403007362836219,1,深圳市英威腾电气股份有限公司,b'NzU1MDAwMDYzNw=='
3994,002334,英威腾,914403007362836219,1,深圳市英威腾电气股份有限公司,b'NzU1MDAyNDgyNw=='
3995,600401,*ST 海润,913202002504195412,1,海润光伏科技股份有限公司,b'NTEwMzM1MzY5NA=='
3996,600401,*ST 海润,913202002504195412,1,海润光伏科技股份有限公司,b'NTEwMTUxNjU4Ng=='
3997,000700,模塑科技,91320000142233627U,1,江南模塑科技股份有限公司,b'NTEwMTYyNjcwNA=='
3998,600584,长电科技,91320200142248781B,1,江苏长电科技股份有限公司,b'NTEwMzAzNzI3NA=='
3999,600584,长电科技,91320200142248781B,1,江苏长电科技股份有限公司,b'NTEwMzM2MTQxMw=='
4000,603988,中电电机,9132020074818820X3,1,中电电机股份有限公司,b'NTEwMTc5MjcwMw=='
4001,600327,大东方,91320200703514737E,1,无锡商业大厦大东方股份有限公司,b'NTEwMzM1MTY2NA=='
4002,603090,宏盛股份,91320200725202347B,1,无锡宏盛换热器制造股份有限公司,b'NTEwMjM0OTI0Mw=='
4003,300376,易事特,914419007292294758,1,易事特集团股份有限公司,b'NzY5MTM3MzAxNQ=='
4004,300376,易事特,914419007292294758,1,易事特集团股份有限公司,b'NTEwMjg5OTYxNw=='
4005,000738,航发控制,9132020018380588X1,1,中国航发动力控制股份有限公司,b'NTEwMzA4NTg2MQ=='
4006,002802,洪汇新材,9132020072665605XK,1,无锡洪汇新材料科技股份有限公司,b'NTEwMzIyMDIxMQ=='
4007,002610,爱康科技,91320200785557086A,1,江苏爱康科技股份有限公司,b'NTEwMzM1MDYzNg=='
4008,601028,玉龙股份,91320200718600590J,1,江苏玉龙钢管股份有限公司,b'NTEwMzM1MjI4Mw=='
4009,600220,江苏阳光,913202002503448854,1,江苏阳光股份有限公司,b'NTEwMzM1MjQ0OA=='
4010,300697,电工合金,91320200842255667P,1,江阴电工合金股份有限公司,b'NTEwMzM1NzE3Mg=='
4011,600475,华光股份,91320200720584462Q,1,无锡华光锅炉股份有限公司,b'NTEwMzM1ODI5Ng=='
4012,600475,华光股份,91320200720584462Q,1,无锡华光锅炉股份有限公司,b'NTEwMzM2MTgxMg=='
4013,000528,柳工,91450200198229141F,1,广西柳工机械股份有限公司,b'NzcyMDA0NTczMw=='
4014,000528,柳工,91450200198229141F,1,广西柳工机械股份有限公司,b'NTExMTY4MDk5Ng=='
4015,000528,柳工,91450200198229141F,1,广西柳工机械股份有限公司,b'NzYwMjUxNTE4Mw=='
4016,000528,柳工,91450200198229141F,1,山东柳工叉车有限公司--综合管理科,b'NTM5MTU2Mzc1Mw=='
4017,000528,柳工,91450200198229141F,1,广西柳工机械股份有限公司,b'NTEwMzM2MjU3Mw=='
4018,000528,柳工,91450200198229141F,1,广西柳工机械股份有限公司,b'NTUyMDM5NDI2NQ=='
4019,000528,柳工,91450200198229141F,1,柳工国际营销事业部--配件部(蚌埠库),b'NTUyMDI2NzQwNw=='
4020,300664,鹏鹞环保,91320200703530323W,1,鹏鹞环保股份有限公司,b'NTEwMzM2MzI1OA=='
4021,300623,捷捷微电,913206001383726757,1,江苏捷捷微电子股份有限公司,b'NTEwMzM2NTc5NQ=='
4022,603007,花王股份,91321100748740148E,1,花王生态工程股份有限公司,b'NzMxMjAwOTc1NQ=='
4023,600305,恒顺醋业,91321100608834062C,1,江苏恒顺醋业股份有限公司,b'NTExMTY3OTYwMQ=='
4024,600305,恒顺醋业,91321100608834062C,1,江苏恒顺醋业股份有限公司,b'NTExMTY3OTc5OQ=='
4025,300641,正丹股份,913211007965274641,1,江苏正丹化学工业股份有限公司,b'NTExMTY3OTkwMw=='
4026,600746,江苏索普,91321100134790773U,1,江苏索普化工股份有限公司,b'NTExMTY3OTkwNg=='
4027,002091,江苏国泰,91320000703675629U,1,江苏国泰国际集团股份有限公司,b'NTEyNTg2MzM2Nw=='
4028,300416,苏试试验,91320000670145129U,1,苏州苏试试验集团股份有限公司,b'NTEyMTExODAwMg=='
4029,300292,吴通控股,913205001381896946,1,吴通控股集团股份有限公司,b'NTEyNTg1ODc2OQ=='
4030,600487,亨通光电,91320500608296911W,1,江苏亨通光电股份有限公司,b'NTEyNTg3Mzk3MQ=='
4031,600487,亨通光电,91320500608296911W,1,江苏亨通光电股份有限公司,b'NTEyNTg0OTU5OA=='
4032,300165,天瑞仪器,913205007899341254,1,江苏天瑞仪器股份有限公司,b'NTkyNDMxNTM1NQ=='
4033,603055,台华新材,9133000072527923XB,1,浙江台华新材料股份有限公司,b'NTczMTc1OTI3NQ=='
4034,300240,飞力达,91320500608273920M,1,江苏飞力达国际物流股份有限公司,b'NTEyNTAwMTMwOA=='
4035,300240,飞力达,91320500608273920M,1,江苏飞力达国际物流股份有限公司,b'NTEyNTAwMTMwNw=='
4036,300240,飞力达,91320500608273920M,1,江苏飞力达国际物流股份有限公司,b'NTEyNTAwMTMwOQ=='
4037,300240,飞力达,91320500608273920M,1,江苏飞力达国际物流股份有限公司,b'NTEyNTAwMTMxNA=='
